domain,merchant_name,merchant_category,country_code,region,company_size,readiness_score,protocol_score,data_score,accessibility_score,checkout_score,business_model,ucp_status,acp_status,x402_status,mcp_status,ap2_status,nlweb_status,visa_vic_status,mastercard_status,ecommerce_platform,guest_checkout_available,has_captcha,supports_pix,supports_spei,supports_crypto,robots_allows_agents,robots_blocks_all_bots
fruugo.com,Fruugo,marketplace,GB,europe,sme,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
myntra.com,Myntra,retail,IN,apac,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
nytimes.com,New York Times,media,US,north_america,sme,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
substack.com,Substack,media,US,north_america,sme,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
github.com,GitHub,protocol_active,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
mkopa.com,M-KOPA,other,KE,africa,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
square.com,Square,protocol_active,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
digitec.ch,Digitec,retail,CH,europe,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
amazon.it,Amazon Italy,marketplace,IT,europe,sme,22,0,10,80,23,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
wehkamp.nl,Wehkamp,retail,NL,europe,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
flipkart.com,Flipkart,marketplace,IN,apac,sme,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
kevin.eu,Kevin,fintech,LT,europe,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
furgonetka.pl,Furgonetka,other,PL,europe,startup,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
economist.com,The Economist,media,GB,europe,sme,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
spotify.com,Spotify,media,SE,europe,enterprise,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
vercel.com,Vercel,api_computing,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
railway.app,Railway,api_computing,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
news24.com,News24,media,ZA,africa,sme,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
flink.com,Flink,retail,DE,europe,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
fireworks.ai,Fireworks AI,api_computing,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
gumroad.com,Gumroad,protocol_active,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
hepsiburada.com,Hepsiburada,marketplace,TR,europe,sme,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
net-a-porter.com,Net-a-Porter,retail,GB,europe,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
airtel.in,Bharti Airtel,telecom,IN,asia,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
bloomberg.com,Bloomberg,media,US,north_america,sme,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
lightspeedhq.com,Lightspeed,saas,CA,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
supabase.com,Supabase,api_computing,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
away.com,Away,retail,US,north_america,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
segment.com,Segment,saas,US,north_america,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
doordash.com,DoorDash,marketplace,US,north_america,sme,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
perplexity.ai,Perplexity,protocol_active,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
n11.com,n11,marketplace,TR,europe,sme,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
liverpool.com.mx,Liverpool,retail,MX,latam,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
rappi.pe,Rappi PE,restaurant,PE,latam,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
reuters.com,Reuters,media,GB,europe,sme,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
sympla.com.br,Sympla,other,BR,latam,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
modal.com,Modal,api_computing,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
frubana.com,Frubana,b2b,CO,latam,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
asana.com,Asana,protocol_active,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
ripley.com.pe,Ripley Peru,retail,PE,latam,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
paystack.com,Paystack,fintech,NG,africa,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
noon.com,Noon,marketplace,AE,mena,sme,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
chipper.io,Chipper Cash,fintech,GH,africa,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
gusto.com,Gusto,saas,US,north_america,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
jfresco.com,Jfresco,restaurant,MX,latam,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
flixbus.de,FlixBus DE,travel,DE,europe,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
agrofy.com.ar,Agrofy,marketplace,AR,latam,sme,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
merqueo.com,Merqueo,retail,CO,latam,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
circle.com,Circle,fintech,US,north_america,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
carbon.ng,Carbon,fintech,NG,africa,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
linear.app,Linear,saas,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
littlecab.co.ke,Little Cab,other,KE,africa,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
mtn.co.rw,MTN Rwanda,other,RW,africa,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
woolworths.co.za,Woolworths SA,retail,ZA,africa,sme,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
algolia.com,Algolia,saas,FR,europe,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
verizon.com,Verizon,telecom,US,north_america,sme,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
patricia.com.ng,Patricia,fintech,NG,africa,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
chainlink.com,Chainlink,saas,US,north_america,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
holaluz.com,Holaluz,other,ES,europe,mid-market,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
bbc.com,BBC,media,GB,europe,sme,22,0,0,95,20,content,not_applicable,not_applicable,not_detected,not_detected,not_applicable,not_detected,not_applicable,not_detected,,false,false,false,false,false,false,false
lemon-squeezy.com,Lemon Squeezy,saas,US,north_america,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
kyosk.app,Kyosk,b2b,KE,africa,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
erli.pl,Erli,marketplace,PL,europe,startup,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
cinetpay.com,CinetPay,fintech,CI,africa,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
